"","Date","month","day_of_week.x","weekday_weekend","dew_point","wind_speed","temperature","hdd","cdd","demand_forecast","demand","net_generation","total_interchange","forecast_error"
"548",2016-12-30,"2016-12",6,1,-4.6625,1.81666666666667,3.33333333333333,0,15,3180.875,1634.125,2321.95833333333,2741.70833333333,1546.75
"549",2016-12-31,"2016-12",7,1,-1.09166666666667,1.125,4.1125,0,14.2208333333333,1850.20833333333,2336.70833333333,2782.70833333333,3630.125,-486.5
"550",2017-01-01,"2017-01",1,0,5.99166666666667,0.766666666666667,6.77083333333333,0,11.5625,2841.25,3782.20833333333,1843.66666666667,3911.54166666667,-940.958333333333
"551",2017-01-02,"2017-01",2,0,8.67916666666667,0.75,9.05,0,9.28333333333333,4658.83333333333,4352,4673.45833333333,2203.83333333333,306.833333333333
"552",2017-01-03,"2017-01",3,0,11.7833333333333,1.22083333333333,12.2416666666667,0,6.09166666666667,4453.125,4137.33333333333,4421.70833333333,2922.54166666667,315.791666666667
"553",2017-01-04,"2017-01",4,0,4.325,1.35416666666667,8.59583333333333,0,9.7375,3501.75,4144.54166666667,4679.79166666667,2047.29166666667,-642.791666666667
"554",2017-01-05,"2017-01",5,0,-3.31666666666667,0.720833333333333,2.2875,0,16.0458333333333,2679.04166666667,3382.08333333333,3268.875,2639.20833333333,-703.041666666667
"555",2017-01-06,"2017-01",6,1,-0.841666666666667,1.14583333333333,2.19166666666667,0,16.1416666666667,3093.91666666667,3290.08333333333,3541.04166666667,3384.75,-196.166666666667
"556",2017-01-07,"2017-01",7,1,-6.99166666666667,2.25,-3.36666666666667,0,21.7,4297.875,4526.08333333333,5158.91666666667,3908.875,-228.208333333333
"557",2017-01-08,"2017-01",1,0,-12.8541666666667,1.5875,-6.8625,0,25.1958333333333,6874.16666666667,6144.20833333333,6362.25,3389,729.958333333334
"558",2017-01-09,"2017-01",2,0,-10.1833333333333,1.0625,-4.55833333333333,0,22.8916666666667,6665.70833333333,6740.70833333333,6988.95833333333,3121.54166666667,-75
"559",2017-01-10,"2017-01",3,0,-3.51666666666667,0.995833333333333,-0.5875,0,18.9208333333333,4992.04166666667,4986.20833333333,4520.66666666667,1651.25,5.83333333333394
"560",2017-01-11,"2017-01",4,0,5.73333333333333,0.866666666666667,6.22916666666667,0,12.1041666666667,2540.5,2773.04166666667,3348.41666666667,3069.25,-232.541666666667
"561",2017-01-12,"2017-01",5,0,10.0666666666667,1.3,11.4208333333333,0,6.9125,3530.125,1088.41666666667,2512,3021.91666666667,2441.70833333333
"562",2017-01-13,"2017-01",6,1,12.5958333333333,0.791666666666667,15.0208333333333,0,3.3125,3534.20833333333,4291.75,4199.66666666667,2770.95833333333,-757.541666666667
"563",2017-01-14,"2017-01",7,1,8.94166666666667,1.1375,10.975,0,7.35833333333333,4231.33333333333,4305.20833333333,4611.5,3088.41666666667,-73.875
"564",2017-01-15,"2017-01",1,0,10.3291666666667,0.954166666666667,12.0875,0,6.24583333333334,6802.95833333333,7972.45833333333,5975.5,3408.66666666667,-1169.5
"565",2017-01-16,"2017-01",2,0,9.62916666666667,0.608333333333333,10.5083333333333,0,7.825,4489.29166666667,4158.79166666667,4753.54166666667,3030.70833333333,330.5
"566",2017-01-17,"2017-01",3,0,11.4541666666667,1.35833333333333,12.7708333333333,0,5.5625,3350.95833333333,3444.16666666667,4048.375,3345.95833333333,-93.208333333333
"567",2017-01-18,"2017-01",4,0,9.73333333333333,1.34583333333333,13.675,0,4.65833333333333,3997.5,3816.66666666667,4064.91666666667,3328.66666666667,180.833333333333
"568",2017-01-19,"2017-01",5,0,5.525,0.725,9.72083333333333,0,8.6125,3987.66666666667,3488.04166666667,3697.33333333333,2866.70833333333,499.625
"569",2017-01-20,"2017-01",6,1,11.2791666666667,1.1,12.5458333333333,0,5.7875,3716.20833333333,4093.04166666667,3340.33333333333,3553.95833333333,-376.833333333333
"570",2017-01-21,"2017-01",7,1,12.7625,1.02083333333333,13.0041666666667,0,5.32916666666667,6628.04166666667,4789.04166666667,5537.95833333333,3316.70833333333,1839
"571",2017-01-22,"2017-01",1,0,12.6583333333333,1.3625,13.075,0,5.25833333333333,9519.95833333333,8294.58333333333,7006.125,2831.95833333333,1225.375
"572",2017-01-23,"2017-01",2,0,8.59583333333333,1.16666666666667,9.95833333333333,0,8.375,4225.04166666667,4252.41666666667,4613.04166666667,2484.20833333333,-27.375
"573",2017-01-24,"2017-01",3,0,5.42916666666667,1.325,8.725,0,9.60833333333333,3220.45833333333,3035.79166666667,2910.45833333333,3047.08333333333,184.666666666667
"574",2017-01-25,"2017-01",4,0,6.275,1.36666666666667,10.1875,0,8.14583333333334,1290.29166666667,1290.79166666667,1858.29166666667,2697.95833333333,-0.5
"575",2017-01-26,"2017-01",5,0,6.14166666666667,1.9875,10.675,0,7.65833333333333,4270.16666666667,3936.66666666667,3939.375,3295.125,333.5
"576",2017-01-27,"2017-01",6,1,-1.8625,1.3125,2.97083333333333,0,15.3625,3442.04166666667,2259.58333333333,2291.04166666667,3107.16666666667,1182.45833333333
"577",2017-01-28,"2017-01",7,1,-2.84583333333333,1.44583333333333,2.27083333333333,0,16.0625,2612.16666666667,2151.75,2722.29166666667,3644.79166666667,460.416666666667
"578",2017-01-29,"2017-01",1,0,-0.370833333333333,1.65833333333333,3.6875,0,14.6458333333333,2090.875,1722.20833333333,2148.5,2997.125,368.666666666667
"579",2017-01-30,"2017-01",2,0,-4.30416666666667,1.42916666666667,2.07916666666667,0,16.2541666666667,3553.04166666667,2916.75,3252,3335.04166666667,636.291666666667
"580",2017-01-31,"2017-01",3,0,4.9,1.65416666666667,8.10833333333333,0,10.225,2745.66666666667,2332.91666666667,2974.5,3146.875,412.75
"581",2017-02-01,"2017-02",4,0,8.81666666666667,1.225,11.5,0,6.83333333333334,3007.20833333333,3078.58333333333,1256.91666666667,3090.58333333333,-71.375
"582",2017-02-02,"2017-02",5,0,7.71666666666667,0.8625,10.9291666666667,0,7.40416666666667,3750.91666666667,3813.33333333333,4497.66666666667,2429.625,-62.416666666667
"583",2017-02-03,"2017-02",6,1,1.78333333333333,1.475,5.7,0,12.6333333333333,3622.70833333333,4721.29166666667,4429.54166666667,3930.25,-1098.58333333333
"584",2017-02-04,"2017-02",7,1,-7.39583333333333,1.12916666666667,-0.458333333333333,0,18.7916666666667,2931.375,2889.58333333333,3150.79166666667,3083.125,41.7916666666665
"585",2017-02-05,"2017-02",1,0,0.466666666666667,1.11666666666667,4.4625,0,13.8708333333333,2306.625,2920.875,2927.79166666667,3728.20833333333,-614.25
"586",2017-02-06,"2017-02",2,0,5.50416666666667,0.966666666666667,8.83333333333333,0,9.5,1774.20833333333,1419.29166666667,2280.83333333333,3004.41666666667,354.916666666667
"587",2017-02-07,"2017-02",3,0,11.5041666666667,1.47916666666667,13.2958333333333,0,5.0375,3223.95833333333,3434.91666666667,5216.04166666667,2807.20833333333,-210.958333333333
"588",2017-02-08,"2017-02",4,0,11.7875,0.929166666666667,13.6958333333333,0,4.6375,3764.25,4129.5,6243.54166666667,2005.41666666667,-365.25
"589",2017-02-09,"2017-02",5,0,-1.37083333333333,2.7625,5.57916666666667,0,12.7541666666667,4602.125,4654.25,4531.875,1708.91666666667,-52.125
"590",2017-02-10,"2017-02",6,1,-4.4125,1.2,3.35833333333333,0,14.975,2921.66666666667,2981.125,3119.5,3085.45833333333,-59.4583333333335
"591",2017-02-11,"2017-02",7,1,8.6625,1.8375,11.6541666666667,0,6.67916666666667,3703.375,4214.375,3837.45833333333,3452.70833333333,-511
"592",2017-02-12,"2017-02",1,0,14.7208333333333,2.3125,17.3083333333333,0,1.025,9741.66666666667,8378.125,8891.83333333333,3170.5,1363.54166666667
"593",2017-02-13,"2017-02",2,0,-0.716666666666667,1.72083333333333,8.2125,0,10.1208333333333,4280.625,3677.5,4706.375,2161.375,603.125
"594",2017-02-14,"2017-02",3,0,3.20416666666667,0.9375,8.3375,0,9.99583333333334,3885.70833333333,1440.375,1801.29166666667,3069.33333333333,2445.33333333333
"595",2017-02-15,"2017-02",4,0,3.47083333333333,1.48333333333333,7.51666666666667,0,10.8166666666667,3941.91666666667,3910.875,3669.25,2668.16666666667,31.0416666666665
"596",2017-02-16,"2017-02",5,0,-1.6375,1.49166666666667,4.79583333333333,0,13.5375,2294.66666666667,1985.20833333333,2291.83333333333,3388.70833333333,309.458333333333
"597",2017-02-17,"2017-02",6,1,2.8625,1.09583333333333,9.1,0,9.23333333333334,1990.33333333333,1107.33333333333,3614.79166666667,2474.29166666667,883
"598",2017-02-18,"2017-02",7,1,6.60416666666667,0.866666666666667,8.81666666666667,0,9.51666666666667,7350.75,5874.95833333333,6531.95833333333,3290.16666666667,1475.79166666667
"599",2017-02-19,"2017-02",1,0,8.44166666666667,1.16666666666667,11.6875,0,6.64583333333334,8761.41666666667,9055.45833333333,8937.75,2256.16666666667,-294.041666666668
"600",2017-02-20,"2017-02",2,0,7.69166666666667,0.866666666666667,12.4125,0,5.92083333333333,4434.54166666667,3791.58333333333,7562.25,1191.08333333333,642.958333333333
"601",2017-02-21,"2017-02",3,0,9.15833333333333,1.00416666666667,12.2416666666667,0,6.09166666666667,3820.625,3843,6447.95833333333,1100.04166666667,-22.375
"602",2017-02-22,"2017-02",4,0,12.1833333333333,0.579166666666667,13.5791666666667,0,4.75416666666667,4291.375,3781.5,4554.83333333333,1681.20833333333,509.875
"603",2017-02-23,"2017-02",5,0,12.7125,0.791666666666667,15.6875,0,2.64583333333334,3790.08333333333,4155.66666666667,8747.375,1321.29166666667,-365.583333333333
"604",2017-02-24,"2017-02",6,1,13.375,0.904166666666667,16.4458333333333,0,1.8875,4049.66666666667,3854.5,8803.70833333333,1045.29166666667,195.166666666667
"605",2017-02-25,"2017-02",7,1,9.32083333333333,2.32083333333333,15.1208333333333,0,3.2125,9179.375,9350.875,9638.5,1580.29166666667,-171.5
"606",2017-02-26,"2017-02",1,0,-2.95833333333333,0.995833333333333,6.03333333333333,0,12.3,6067.125,6255.20833333333,7442.375,2055.83333333333,-188.083333333333
"607",2017-02-27,"2017-02",2,0,3.38333333333333,0.945833333333333,9.2125,0,9.12083333333334,3250.66666666667,1337.54166666667,1371.20833333333,2931.625,1913.125
"608",2017-02-28,"2017-02",3,0,13.4375,1.16666666666667,15.6625,0,2.67083333333333,4519.45833333333,4018.375,4059.41666666667,2423.66666666667,501.083333333333
"609",2017-03-01,"2017-03",4,0,16.1791666666667,2.50833333333333,18.5125,0.179166666666667,0,3720,4064.41666666667,4195.25,2347.41666666667,-344.416666666667
"610",2017-03-02,"2017-03",5,0,0.104166666666667,1.925,8.60416666666667,0,9.72916666666667,3768.125,3762.33333333333,7010.91666666667,2335.125,5.79166666666652
"611",2017-03-03,"2017-03",6,1,-2.43333333333333,1.6125,4.90833333333333,0,13.425,1447.5,1528.08333333333,2461.29166666667,2898.16666666667,-80.5833333333333
"612",2017-03-04,"2017-03",7,1,-3.42083333333333,0.766666666666667,4.4625,0,13.8708333333333,3175.125,3746.66666666667,4352.25,3397.66666666667,-571.541666666667
"613",2017-03-05,"2017-03",1,0,0.833333333333333,1.02083333333333,6.52083333333333,0,11.8125,3547.5,3496.66666666667,4568.79166666667,3509,50.8333333333335
"614",2017-03-06,"2017-03",2,0,7.225,0.966666666666667,9.90833333333333,0,8.425,3451.45833333333,3100,1607,2989.20833333333,351.458333333333
"615",2017-03-07,"2017-03",3,0,10.8375,1.99166666666667,14.7208333333333,0,3.6125,3851.54166666667,3430.25,6864.16666666667,1736.25,421.291666666667
"616",2017-03-08,"2017-03",4,0,5.42083333333333,1.45833333333333,13.5958333333333,0,4.7375,3595.25,3454.29166666667,6476.125,1721.66666666667,140.958333333333
"617",2017-03-09,"2017-03",5,0,4.29166666666667,1.1375,12.3875,0,5.94583333333333,3928.58333333333,3966.41666666667,3617.70833333333,2385.20833333333,-37.833333333333
"618",2017-03-10,"2017-03",6,1,4.34166666666667,2.2875,11.2041666666667,0,7.12916666666667,3513.66666666667,4481.125,5036.66666666667,2825.375,-967.458333333333
"619",2017-03-11,"2017-03",7,1,-3.0875,1.1375,5.59583333333333,0,12.7375,2330.91666666667,2796.45833333333,4217.79166666667,2728,-465.541666666667
"620",2017-03-12,"2017-03",1,0,-1.71666666666667,1.175,2.87916666666667,0,15.4541666666667,1507.73913043478,2193.04347826087,2102.73913043478,3722.4347826087,-685.304347826087
"621",2017-03-13,"2017-03",2,0,-0.333333333333333,1.49583333333333,1.46666666666667,0,16.8666666666667,3144.875,3384.375,4191.58333333333,3622.25,-239.5
"622",2017-03-14,"2017-03",3,0,-1.74583333333333,2.2625,4.16666666666667,0,14.1666666666667,2487.16666666667,2830.75,3174.95833333333,3248.20833333333,-343.583333333333
"623",2017-03-15,"2017-03",4,0,-11.6875,2.15,-0.916666666666667,0,19.25,4032.20833333333,4494.625,4861.375,2511.29166666667,-462.416666666667
"624",2017-03-16,"2017-03",5,0,-7.34583333333333,1.22916666666667,1.18333333333333,0,17.15,3691.375,3796.375,4258.25,3023.70833333333,-105
"625",2017-03-17,"2017-03",6,1,-1.61666666666667,1.15416666666667,6.36666666666667,0,11.9666666666667,2320.66666666667,2654.83333333333,3695.41666666667,3015.58333333333,-334.166666666667
"626",2017-03-18,"2017-03",7,1,8.29166666666667,1.7,12.4791666666667,0,5.85416666666667,7959.75,7145.75,1996.95833333333,3239.16666666667,814
"627",2017-03-19,"2017-03",1,0,0.820833333333333,1.45833333333333,7.63333333333333,0,10.7,7031.83333333333,6574.16666666667,1799.66666666667,3085.54166666667,457.666666666666
"628",2017-03-20,"2017-03",2,0,2.7125,0.883333333333333,9.48333333333333,0,8.85,3569.58333333333,2694.41666666667,3107.04166666667,3070.125,875.166666666667
"629",2017-03-21,"2017-03",3,0,14.1625,1.10833333333333,17.2916666666667,0,1.04166666666667,3986.66666666667,3962.08333333333,3567.29166666667,2930.45833333333,24.583333333333
"630",2017-03-22,"2017-03",4,0,3.45833333333333,1.89583333333333,11.7416666666667,0,6.59166666666667,3573.83333333333,3411.45833333333,4199.29166666667,2762.375,162.375
"631",2017-03-23,"2017-03",5,0,-0.866666666666667,1,7.64166666666667,0,10.6916666666667,3960.45833333333,3400.875,2630.45833333333,3280.58333333333,559.583333333333
"632",2017-03-24,"2017-03",6,1,7.00833333333333,1.2,11.9916666666667,0,6.34166666666667,2519.20833333333,3550.04166666667,2313.83333333333,2986.5,-1030.83333333333
"633",2017-03-25,"2017-03",7,1,11.6583333333333,1.1625,15.5708333333333,0,2.7625,9223.125,10381.5833333333,3358.875,2625.79166666667,-1158.45833333333
"634",2017-03-26,"2017-03",1,0,14.1291666666667,1.25416666666667,16.2291666666667,0,2.10416666666667,9223.66666666667,9144.33333333333,4606.29166666667,2577.08333333333,79.3333333333321
"635",2017-03-27,"2017-03",2,0,15.6416666666667,1.27083333333333,18.5125,0.179166666666664,0,3709.91666666667,4168.25,5024.5,2680.04166666667,-458.333333333333
"636",2017-03-28,"2017-03",3,0,14.8541666666667,1.4875,19.4166666666667,1.08333333333333,0,4008.625,3964.375,3979.41666666667,2807.79166666667,44.25
"637",2017-03-29,"2017-03",4,0,12.7666666666667,0.904166666666667,18.1291666666667,0,0.204166666666669,3874.625,3858.625,4881.45833333333,2987.70833333333,16
"638",2017-03-30,"2017-03",5,0,14.9416666666667,1.47083333333333,16.6833333333333,0,1.65,3600.375,3541.79166666667,3895.08333333333,2931.20833333333,58.5833333333335
"639",2017-03-31,"2017-03",6,1,13.1625,2.2625,17.7083333333333,0,0.625,3918.79166666667,4367.54166666667,4319.375,3189.95833333333,-448.75
"640",2017-04-01,"2017-04",7,1,9.05833333333333,1.31666666666667,15.2166666666667,0,3.11666666666667,10362.375,9234.75,4077.5,2884.08333333333,1127.625
"641",2017-04-02,"2017-04",1,0,7.77916666666667,0.95,13.975,0,4.35833333333333,10052.0833333333,8945.20833333333,7331.375,2873.08333333333,1106.875
"642",2017-04-03,"2017-04",2,0,15.1416666666667,1.92083333333333,16.0041666666667,0,2.32916666666667,3975,3849,5119.5,2784.95833333333,126
"643",2017-04-04,"2017-04",3,0,15.2041666666667,1.89166666666667,19.775,1.44166666666667,0,4047.54166666667,3891.16666666667,4436.25,3021.125,156.375
"644",2017-04-05,"2017-04",4,0,16.0333333333333,1.40416666666667,17.4458333333333,0,0.887500000000003,4287.5,4013.29166666667,4436.75,2787.25,274.208333333333
"645",2017-04-06,"2017-04",5,0,7.925,3.19166666666667,13.9791666666667,0,4.35416666666667,3795.875,3431.375,3773.875,3234.29166666667,364.5
"646",2017-04-07,"2017-04",6,1,1.66666666666667,2.28333333333333,9.8125,0,8.52083333333334,5163.04166666667,5166.58333333333,1997.70833333333,2760.91666666667,-3.54166666666606
"647",2017-04-08,"2017-04",7,1,2.95416666666667,0.804166666666667,11.1666666666667,0,7.16666666666667,8869.04166666667,8474.29166666667,3223.20833333333,3313.66666666667,394.75
"648",2017-04-09,"2017-04",1,0,6.4875,1.00416666666667,14.05,0,4.28333333333333,9881.95833333333,9872.45833333333,6309.79166666667,2398.375,9.5
"649",2017-04-10,"2017-04",2,0,10.3083333333333,1.2125,15.725,0,2.60833333333333,3977.75,3857.5,4291.125,3258.45833333333,120.25
"650",2017-04-11,"2017-04",3,0,12.7208333333333,1.18333333333333,17.8833333333333,0,0.450000000000003,4371.79166666667,4328.625,4606.04166666667,3029,43.166666666667
"651",2017-04-12,"2017-04",4,0,13.5041666666667,0.583333333333333,18.9958333333333,0.662499999999998,0,4629.16666666667,4432.04166666667,4777.54166666667,2894.875,197.125
"652",2017-04-13,"2017-04",5,0,13.0083333333333,0.954166666666667,19.1041666666667,0.770833333333332,0,4325.54166666667,4428.75,4530,3235.08333333333,-103.208333333333
"653",2017-04-14,"2017-04",6,1,15.3,0.758333333333333,20.45,2.11666666666667,0,4880.58333333333,5788.70833333333,6928.04166666667,2465.58333333333,-908.125
"654",2017-04-15,"2017-04",7,1,14.7208333333333,1.375,20.6083333333333,2.275,0,5705.75,6018.79166666667,6377.33333333333,2542.83333333333,-313.041666666667
"655",2017-04-16,"2017-04",1,0,14.0291666666667,1.625,19.575,1.24166666666667,0,6102.79166666667,6637.83333333333,6543.375,2858.41666666667,-535.041666666666
"656",2017-04-17,"2017-04",2,0,15.5458333333333,1.17083333333333,20.5291666666667,2.19583333333333,0,5573.70833333333,5067.08333333333,5698.58333333333,2757.45833333333,506.625
"657",2017-04-18,"2017-04",3,0,14.9,1.28333333333333,17.7958333333333,0,0.537500000000001,4289.75,4245.33333333333,4656.125,2826.79166666667,44.416666666667
"658",2017-04-19,"2017-04",4,0,13.8416666666667,0.7375,16.1291666666667,0,2.20416666666667,4806.33333333333,3934.58333333333,4549.33333333333,2848.70833333333,871.75
"659",2017-04-20,"2017-04",5,0,15.8833333333333,1.07916666666667,20.5,2.16666666666666,0,4768.5,4680.41666666667,5407,2102.91666666667,88.083333333333
"660",2017-04-21,"2017-04",6,1,16.7458333333333,1.21666666666667,22.5666666666667,4.23333333333333,0,5096.20833333333,4757.70833333333,5458.75,3353.25,338.5
"661",2017-04-22,"2017-04",7,1,15.7458333333333,1.62083333333333,22.3541666666667,4.02083333333333,0,5351.95833333333,4926.08333333333,5536.95833333333,1741.70833333333,425.875
"662",2017-04-23,"2017-04",1,0,13.1375,2.33333333333333,14.3,0,4.03333333333333,8512.95833333333,8783.58333333333,8988.41666666667,2346.58333333333,-270.625
"663",2017-04-24,"2017-04",2,0,12.7166666666667,2.40416666666667,13.1541666666667,0,5.17916666666667,4095.91666666667,3831.29166666667,3803.125,1717.66666666667,264.625
"664",2017-04-25,"2017-04",3,0,13.3333333333333,1.35416666666667,15.4416666666667,0,2.89166666666667,3602.08333333333,3730,4408.83333333333,3063.54166666667,-127.916666666667
"665",2017-04-26,"2017-04",4,0,15.8166666666667,0.745833333333333,19.3666666666667,1.03333333333333,0,4512.875,4279.79166666667,4942.20833333333,3122.33333333333,233.083333333333
"666",2017-04-27,"2017-04",5,0,17.6416666666667,1.65416666666667,20.2041666666667,1.87083333333333,0,4205.95833333333,4097.66666666667,4695.20833333333,3402.08333333333,108.291666666666
